file,context,url,status,final_url,error
site-educenter/content/poetry/mezzo-cammin-mezzo-cammin.md,raw,http://www.mezzocammin.com/iambic.php?vol=2014&iss=2&cat=poetry&page=painter,200,https://www.mezzocammin.com/iambic.php?vol=2014&iss=2&cat=poetry&page=painter,
site-educenter/content/poetry/museum-of-americana-museum-of-americana.md,raw,http://themuseumofamericana.net/issues/current-issue-3/poetry/three-poems-by-holly-painter/,200,https://themuseumofamericana.net/issues/current-issue-3/poetry/three-poems-by-holly-painter/,
site-educenter/content/poetry/nner-40-issuu-com.md,raw,https://issuu.com/nner/docs/nner_2020_draft_4,503,https://issuu.com/nner/docs/nner_2020_draft_4,HTTP Error 503: Service Unavailable
site-educenter/content/poetry/nz-poetry-shelf-nzpoetryshelf-com.md,raw,https://nzpoetryshelf.com/2018/11/08/poetry-box-audio-spot-holly-painter-reads-mount-ebenezer-roadhouse/,200,https://nzpoetryshelf.com/2018/11/08/poetry-box-audio-spot-holly-painter-reads-mount-ebenezer-roadhouse/,
site-educenter/content/poetry/odt-odt.md,raw,https://dunedinpubliclibraries.wordpress.com/2008/12/08/100-years-poetry-competition-winners/,200,https://dunedinpubliclibraries.wordpress.com/2008/12/08/100-years-poetry-competition-winners/,
site-educenter/content/poetry/on-cryptic-crossword-ix-split-rock-review.md,raw,https://www.splitrockreview.org/news/contributor-spotlight-holly-painter/10/13/2018?fbclid=IwAR2uFVVtdzyKVfbVsfQRAlsry-D0jKjYWXOwdAhtxQTtlA_EP3QK2DLR6KU,200,https://www.splitrockreview.org/news/contributor-spotlight-holly-painter/10/13/2018?fbclid=IwAR2uFVVtdzyKVfbVsfQRAlsry-D0jKjYWXOwdAhtxQTtlA_EP3QK2DLR6KU,
site-educenter/content/poetry/on-marriage-momandnotmom.md,raw,http://momandnotmom.wordpress.com/2014/03/27/on-marriage/,200,https://momandnotmom.wordpress.com/2014/03/27/on-marriage/,
site-educenter/content/poetry/on-writing-excerpts-from-a-natural-history-flash-frontier.md,raw,http://www.flash-frontier.com/2018/04/30/painter-naturalhistory/,404,https://www.flash-frontier.com/2018/04/30/painter-naturalhistory/,HTTP Error 404: Not Found
site-educenter/content/poetry/outside-in-outsideinmagazine-com.md,raw,http://outsideinmagazine.com/issue-seventeen/poetry/chi-town-holly-painter/,410,https://outsideinmagazine.com/issue-seventeen/poetry/chi-town-holly-painter/,HTTP Error 410: Gone
site-educenter/content/poetry/phillip-s-face-sweet-as-contemporary-short-stories-by-new-zealanders.md,raw,http://www.amazon.com/Sweet-As-Contemporary-Short-Stories-ebook/dp/B00NTLG8HQ/,200,https://www.amazon.com/Sweet-As-Contemporary-Short-Stories-ebook/dp/B00NTLG8HQ/,
site-educenter/content/poetry/rain-in-big-river-saskatchewan-cagibilit-com.md,raw,https://cagibilit.com/rain-in-big-river-saskatchewan/,200,https://cagibilit.com/rain-in-big-river-saskatchewan/,
site-educenter/content/poetry/red-savina-red-savina.md,raw,http://www.redsavinareview.org/wp-content/uploads/2012/08/RSR-2.1-PDF-Free.pdf,,http://www.redsavinareview.org/wp-content/uploads/2012/08/RSR-2.1-PDF-Free.pdf,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
site-educenter/content/poetry/repco-penduline-press.md,raw,http://www.pendulinepress.com/author-article-archives/repco/,200,https://www.pendulinepress.com/author-article-archives/repco/,
site-educenter/content/poetry/right-hand-pointing-right-hand-pointing.md,raw,http://www.archives.righthandpointing.com/Issue22/painter.html,200,http://www.archives.righthandpointing.com/Issue22/painter.html,
site-educenter/content/poetry/rue-scribe-underwoodpress-com.md,raw,https://underwoodpress.com/ruescribe/2018/10/12/cryptic-crossword-poems-by-holly-painter/,200,https://underwoodpress.com/ruescribe/2018/10/12/cryptic-crossword-poems-by-holly-painter/,
site-educenter/content/poetry/scrambler-scrambler.md,raw,http://thescrambler.com/holly-painter.html,404,https://thescrambler.com/holly-painter.html,HTTP Error 404: Not Found
site-educenter/content/poetry/screen-shot-2019-04-20-at-7-26-09-pm-bmpvoices-com.md,raw,http://www.bmpvoices.com/nine-months-cryptic-crossword-lv-her-him-our-their-us-them-they-body-and-jaws-was-on-tv-on-a-saturday-morning?fbclid=IwAR1ZaEmSIjXhHkIYvtmxthsZKIL9vHOzm7mW_Snr-4m79yrHDA1xdR_28GU,200,https://bmpvoices.com/nine-months-cryptic-crossword-lv-her-him-our-their-us-them-they-body-and-jaws-was-on-tv-on-a-saturday-morning/,
site-educenter/content/poetry/screenshot-2016-05-16-20-46-43-softblow-org.md,raw,http://www.softblow.org/hollypainter.html,200,http://www.softblow.org/hollypainter.html,
site-educenter/content/poetry/shot-glass-shot-glass.md,raw,http://www.musepiepress.com/shotglass/holly_painter1,404,https://www.musepiepress.com/shotglass/holly_painter1,HTTP Error 404: Not Found
site-educenter/content/poetry/specter-specter.md,raw,http://www.spectermagazine.com/twenty-three/painter/,200,http://www.spectermagazine.com/twenty-three/painter/,
site-educenter/content/poetry/split-rock-small-splitrockreview-org.md,raw,https://www.splitrockreview.org/holly-painter,200,https://www.splitrockreview.org/holly-painter,
